MatchID,TournamentID,MatchName,Stage,MatchDate,MatchTime,StadiumID,HomeTeamID,AwayTeamID,HomeTeamScore,AwayTeamScore,ExtraTime,PenaltyShootout,HomePenalty,AwayPenalty,Result
M-1970-03,WC-1970,England v Romania,group stage,06/02/1970,16:00:00,S-095,T-27,T-59,1,0,0,0,0,0,home team win
M-1970-04,WC-1970,Peru v Bulgaria,group stage,06/02/1970,16:00:00,S-098,T-54,T-10,3,2,0,0,0,0,home team win
M-1970-05,WC-1970,Belgium v El Salvador,group stage,06/03/1970,16:00:00,S-099,T-06,T-26,3,0,0,0,0,0,home team win
M-1970-06,WC-1970,Italy v Sweden,group stage,06/03/1970,16:00:00,S-106,T-39,T-72,1,0,0,0,0,0,home team win
M-1970-07,WC-1970,Brazil v Czechoslovakia,group stage,06/03/1970,16:00:00,S-095,T-09,T-20,4,1,0,0,0,0,home team win
M-1970-08,WC-1970,West Germany v Morocco,group stage,06/03/1970,16:00:00,S-098,T-83,T-45,2,1,0,0,0,0,home team win
M-1970-09,WC-1970,Soviet Union v Belgium,group stage,06/06/1970,16:00:00,S-099,T-70,T-06,4,1,0,0,0,0,home team win
M-1970-10,WC-1970,Uruguay v Italy,group stage,06/06/1970,16:00:00,S-104,T-81,T-39,0,0,0,0,0,0,draw
M-1970-11,WC-1970,Romania v Czechoslovakia,group stage,06/06/1970,16:00:00,S-095,T-59,T-20,2,1,0,0,0,0,home team win
M-1970-12,WC-1970,Peru v Morocco,group stage,06/06/1970,16:00:00,S-098,T-54,T-45,3,0,0,0,0,0,home team win
M-1970-13,WC-1970,Mexico v El Salvador,group stage,06/07/1970,12:00:00,S-099,T-44,T-26,4,0,0,0,0,0,home team win
M-1970-14,WC-1970,Sweden v Israel,group stage,06/07/1970,12:00:00,S-106,T-72,T-38,1,1,0,0,0,0,draw
M-1970-15,WC-1970,Brazil v England,group stage,06/07/1970,12:00:00,S-095,T-09,T-27,1,0,0,0,0,0,home team win
M-1970-16,WC-1970,West Germany v Bulgaria,group stage,06/07/1970,12:00:00,S-098,T-83,T-10,5,2,0,0,0,0,home team win
M-1970-17,WC-1970,Soviet Union v El Salvador,group stage,06/10/1970,16:00:00,S-099,T-70,T-26,2,0,0,0,0,0,home team win
M-1970-18,WC-1970,Sweden v Uruguay,group stage,06/10/1970,16:00:00,S-104,T-72,T-81,1,0,0,0,0,0,home team win
M-1970-19,WC-1970,Brazil v Romania,group stage,06/10/1970,16:00:00,S-095,T-09,T-59,3,2,0,0,0,0,home team win
M-1970-20,WC-1970,West Germany v Peru,group stage,06/10/1970,16:00:00,S-098,T-83,T-54,3,1,0,0,0,0,home team win
M-1970-21,WC-1970,Mexico v Belgium,group stage,06/11/1970,16:00:00,S-099,T-44,T-06,1,0,0,0,0,0,home team win
M-1970-22,WC-1970,Italy v Israel,group stage,06/11/1970,16:00:00,S-106,T-39,T-38,0,0,0,0,0,0,draw
M-1970-23,WC-1970,England v Czechoslovakia,group stage,06/11/1970,16:00:00,S-095,T-27,T-20,1,0,0,0,0,0,home team win
M-1970-24,WC-1970,Bulgaria v Morocco,group stage,06/11/1970,16:00:00,S-098,T-10,T-45,1,1,0,0,0,0,draw
M-1970-25,WC-1970,Brazil v Peru,quarter-finals,6/14/1970,12:00:00,S-095,T-09,T-54,4,2,0,0,0,0,home team win
M-1970-26,WC-1970,Italy v Mexico,quarter-finals,6/14/1970,12:00:00,S-106,T-39,T-44,4,1,0,0,?,?,home team win
M-1970-27,WC-1970,Soviet Union v Uruguay,quarter-finals,6/14/1970,12:00:00,S-099,T-70,T-81,0,1,1,0,0,0,away team win
M-1970-28,WC-1970,West Germany v England,quarter-finals,6/14/1970,12:00:00,S-098,T-83,T-27,3,2,1,0,0,0,home team win
M-1970-29,WC-1970,Brazil v Uruguay,semi-finals,6/17/1970,16:00:00,S-095,T-09,T-81,3,1,0,0,0,0,home team win
M-1970-30,WC-1970,Italy v West Germany,semi-finals,6/17/1970,16:00:00,S-099,T-39,T-83,4,3,1,0,0,0,home team win
M-1970-31,WC-1970,West Germany v Uruguay,third-place match,6/20/1970,16:00:00,S-099,T-83,T-81,1,0,0,0,0,0,home team win
M-1970-32,WC-1970,Brazil v Italy,final,6/21/1970,12:00:00,S-099,T-09,T-39,4,1,0,0,0,0,home team win
M-1974-01,WC-1974,Brazil v Yugoslavia,group stage,6/13/1974,17:00:00,S-057,T-09,T-84,0,0,0,0,0,0,draw
M-1974-02,WC-1974,West Germany v Chile,group stage,6/14/1974,16:00:00,S-053,T-83,T-13,1,0,0,0,0,0,home team win
M-1974-03,WC-1974,East Germany v Australia,group stage,6/14/1974,19:30:00,S-060,T-23,T-04,2,0,0,0,0,0,home team win
M-1974-04,WC-1974,Zaire v Scotland,group stage,6/14/1974,19:30:00,S-055,T-85,T-62,0,2,0,0,0,0,away team win
M-1974-05,WC-1974,Sweden v Bulgaria,group stage,6/15/1974,16:00:00,S-056,T-72,T-10,0,0,0,0,0,0,draw
M-1974-06,WC-1974,Uruguay v Netherlands,group stage,6/15/1974,16:00:00,S-061,T-81,T-46,0,2,0,0,0,0,away team win
M-1974-07,WC-1974,Italy v Haiti,group stage,6/15/1974,18:00:00,S-065,T-39,T-32,3,1,0,0,0,0,home team win
M-1974-08,WC-1974,Poland v Argentina,group stage,6/15/1974,18:00:00,S-067,T-55,T-03,3,2,0,0,0,0,home team win
M-1974-09,WC-1974,Australia v West Germany,group stage,6/18/1974,16:00:00,S-060,T-04,T-83,0,3,0,0,0,0,away team win
M-1974-10,WC-1974,Chile v East Germany,group stage,6/18/1974,19:00:00,S-053,T-13,T-23,1,1,0,0,0,0,draw
M-1974-11,WC-1974,Scotland v Brazil,group stage,6/18/1974,19:30:00,S-057,T-62,T-09,0,0,0,0,0,0,draw
M-1974-12,WC-1974,Yugoslavia v Zaire,group stage,6/18/1974,19:30:00,S-059,T-84,T-85,9,0,0,0,0,0,home team win
M-1974-13,WC-1974,Bulgaria v Uruguay,group stage,6/19/1974,19:30:00,S-061,T-10,T-81,1,1,0,0,0,0,draw
M-1974-14,WC-1974,Netherlands v Sweden,group stage,6/19/1974,19:30:00,S-055,T-46,T-72,0,0,0,0,0,0,draw
M-1974-15,WC-1974,Argentina v Italy,group stage,6/19/1974,19:30:00,S-067,T-03,T-39,1,1,0,0,?,?,draw
M-1974-16,WC-1974,Haiti v Poland,group stage,6/19/1974,19:30:00,S-065,T-32,T-55,0,7,0,0,0,0,away team win
M-1974-17,WC-1974,Australia v Chile,group stage,6/22/1974,16:00:00,S-053,T-04,T-13,0,0,0,0,0,0,draw
M-1974-18,WC-1974,Scotland v Yugoslavia,group stage,6/22/1974,16:00:00,S-057,T-62,T-84,1,1,0,0,0,0,draw
M-1974-19,WC-1974,Zaire v Brazil,group stage,6/22/1974,16:00:00,S-059,T-85,T-09,0,3,0,0,0,0,away team win
M-1974-20,WC-1974,East Germany v West Germany,group stage,6/22/1974,19:30:00,S-060,T-23,T-83,1,0,0,0,0,0,home team win
M-1974-21,WC-1974,Bulgaria v Netherlands,group stage,6/23/1974,16:00:00,S-055,T-10,T-46,1,4,0,0,0,0,away team win
M-1974-22,WC-1974,Sweden v Uruguay,group stage,6/23/1974,16:00:00,S-056,T-72,T-81,3,0,0,0,0,0,home team win
M-1974-23,WC-1974,Argentina v Haiti,group stage,6/23/1974,16:00:00,S-065,T-03,T-32,4,1,0,0,0,0,home team win
M-1974-24,WC-1974,Poland v Italy,group stage,6/23/1974,16:00:00,S-067,T-55,T-39,2,1,0,0,0,0,home team win
M-1974-25,WC-1974,Yugoslavia v West Germany,second group stage,6/26/1974,16:00:00,S-056,T-84,T-83,0,2,0,0,0,0,away team win
M-1974-26,WC-1974,Brazil v East Germany,second group stage,6/26/1974,19:30:00,S-061,T-09,T-23,1,0,0,0,0,0,home team win
M-1974-27,WC-1974,Netherlands v Argentina,second group stage,6/26/1974,19:30:00,S-059,T-46,T-03,4,0,0,0,0,0,home team win
M-1974-28,WC-1974,Sweden v Poland,second group stage,6/26/1974,19:30:00,S-067,T-72,T-55,0,1,0,0,0,0,away team win
M-1974-29,WC-1974,Argentina v Brazil,second group stage,6/30/1974,16:00:00,S-061,T-03,T-09,1,2,0,0,0,0,away team win
M-1974-30,WC-1974,East Germany v Netherlands,second group stage,6/30/1974,16:00:00,S-059,T-23,T-46,0,2,0,0,0,0,away team win
M-1974-31,WC-1974,Poland v Yugoslavia,second group stage,6/30/1974,16:00:00,S-057,T-55,T-84,2,1,0,0,0,0,home team win
M-1974-32,WC-1974,West Germany v Sweden,second group stage,6/30/1974,19:30:00,S-056,T-83,T-72,4,2,0,0,0,0,home team win
M-1974-33,WC-1974,Poland v West Germany,second group stage,07/03/1974,16:30:00,S-057,T-55,T-83,0,1,0,0,0,0,away team win
M-1974-34,WC-1974,Argentina v East Germany,second group stage,07/03/1974,19:30:00,S-059,T-03,T-23,1,1,0,0,0,0,draw
M-1974-35,WC-1974,Netherlands v Brazil,second group stage,07/03/1974,19:30:00,S-055,T-46,T-09,2,0,0,0,0,0,home team win
M-1974-36,WC-1974,Sweden v Yugoslavia,second group stage,07/03/1974,19:30:00,S-056,T-72,T-84,2,1,0,0,?,?,home team win
M-1974-37,WC-1974,Brazil v Poland,third-place match,07/06/1974,16:00:00,S-065,T-09,T-55,0,1,0,0,0,0,away team win
M-1974-38,WC-1974,Netherlands v West Germany,final,07/07/1974,16:00:00,S-065,T-46,T-83,1,2,0,0,0,0,away team win
M-1978-01,WC-1978,West Germany v Poland,group stage,06/01/1978,15:00:00,S-002,T-83,T-55,0,0,0,0,0,0,draw
M-1978-02,WC-1978,Italy v France,group stage,06/02/1978,13:45:00,S-004,T-39,T-28,2,1,0,0,0,0,home team win
M-1978-03,WC-1978,Tunisia v Mexico,group stage,06/02/1978,16:45:00,S-006,T-76,T-44,3,1,0,0,0,0,home team win
M-1978-04,WC-1978,Argentina v Hungary,group stage,06/02/1978,19:15:00,S-002,T-03,T-34,2,1,0,0,0,0,home team win
M-1978-05,WC-1978,Austria v Spain,group stage,06/03/1978,13:45:00,S-001,T-05,T-71,2,1,0,0,0,0,home team win
M-1978-06,WC-1978,Brazil v Sweden,group stage,06/03/1978,13:45:00,S-004,T-09,T-72,1,1,0,0,0,0,draw
M-1978-07,WC-1978,Netherlands v Iran,group stage,06/03/1978,16:45:00,S-005,T-46,T-36,3,0,0,0,0,0,home team win
M-1978-08,WC-1978,Peru v Scotland,group stage,06/03/1978,16:45:00,S-003,T-54,T-62,3,1,0,0,0,0,home team win
M-1978-09,WC-1978,Italy v Hungary,group stage,06/06/1978,13:45:00,S-004,T-39,T-34,3,1,0,0,0,0,home team win
M-1978-10,WC-1978,Poland v Tunisia,group stage,06/06/1978,16:45:00,S-006,T-55,T-76,1,0,0,0,0,0,home team win
M-1978-11,WC-1978,West Germany v Mexico,group stage,06/06/1978,16:45:00,S-003,T-83,T-44,6,0,0,0,0,0,home team win
M-1978-12,WC-1978,Argentina v France,group stage,06/06/1978,19:15:00,S-002,T-03,T-28,2,1,0,0,0,0,home team win
M-1978-13,WC-1978,Austria v Sweden,group stage,06/07/1978,13:45:00,S-001,T-05,T-72,1,0,0,0,0,0,home team win
M-1978-14,WC-1978,Brazil v Spain,group stage,06/07/1978,13:45:00,S-004,T-09,T-71,0,0,0,0,0,0,draw
M-1978-15,WC-1978,Netherlands v Peru,group stage,06/07/1978,16:45:00,S-005,T-46,T-54,0,0,0,0,0,0,draw
M-1978-16,WC-1978,Scotland v Iran,group stage,06/07/1978,16:45:00,S-003,T-62,T-36,1,1,0,0,0,0,draw
M-1978-17,WC-1978,France v Hungary,group stage,06/10/1978,14:30:00,S-004,T-28,T-34,3,1,0,0,0,0,home team win
M-1978-18,WC-1978,Poland v Mexico,group stage,06/10/1978,16:45:00,S-006,T-55,T-44,3,1,0,0,0,0,home team win
M-1978-19,WC-1978,West Germany v Tunisia,group stage,06/10/1978,16:45:00,S-003,T-83,T-76,0,0,0,0,0,0,draw
M-1978-20,WC-1978,Argentina v Italy,group stage,06/10/1978,19:15:00,S-002,T-03,T-39,0,1,0,0,0,0,away team win
M-1978-21,WC-1978,Brazil v Austria,group stage,06/11/1978,13:45:00,S-004,T-09,T-05,1,0,0,0,0,0,home team win
M-1978-22,WC-1978,Spain v Sweden,group stage,06/11/1978,13:45:00,S-001,T-71,T-72,1,0,0,0,0,0,home team win
M-1978-23,WC-1978,Peru v Iran,group stage,06/11/1978,16:45:00,S-003,T-54,T-36,4,1,0,0,0,0,home team win
M-1978-24,WC-1978,Scotland v Netherlands,group stage,06/11/1978,16:45:00,S-005,T-62,T-46,3,2,0,0,0,0,home team win
M-1978-25,WC-1978,Austria v Netherlands,second group stage,6/14/1978,13:45:00,S-003,T-05,T-46,1,5,0,0,0,0,away team win
M-1978-26,WC-1978,Italy v West Germany,second group stage,6/14/1978,13:45:00,S-002,T-39,T-83,0,0,0,0,0,0,draw
M-1978-27,WC-1978,Brazil v Peru,second group stage,6/14/1978,16:45:00,S-005,T-09,T-54,3,0,0,0,0,0,home team win
M-1978-28,WC-1978,Argentina v Poland,second group stage,6/14/1978,19:15:00,S-006,T-03,T-55,2,0,0,0,0,0,home team win
M-1978-29,WC-1978,Peru v Poland,second group stage,6/18/1978,13:45:00,S-005,T-54,T-55,0,1,0,0,0,0,away team win
M-1978-30,WC-1978,Italy v Austria,second group stage,6/18/1978,16:45:00,S-002,T-39,T-05,1,0,0,0,0,0,home team win
M-1978-31,WC-1978,Netherlands v West Germany,second group stage,6/18/1978,16:45:00,S-003,T-46,T-83,2,2,0,0,0,0,draw
M-1978-32,WC-1978,Argentina v Brazil,second group stage,6/18/1978,19:15:00,S-006,T-03,T-09,0,0,0,0,?,?,draw
M-1978-33,WC-1978,Austria v West Germany,second group stage,6/21/1978,13:45:00,S-003,T-05,T-83,3,2,0,0,0,0,home team win
M-1978-34,WC-1978,Italy v Netherlands,second group stage,6/21/1978,13:45:00,S-002,T-39,T-46,1,2,0,0,0,0,away team win
M-1978-35,WC-1978,Brazil v Poland,second group stage,6/21/1978,16:45:00,S-005,T-09,T-55,3,1,0,0,0,0,home team win
M-1978-36,WC-1978,Argentina v Peru,second group stage,6/21/1978,19:15:00,S-006,T-03,T-54,6,0,0,0,0,0,home team win
M-1978-37,WC-1978,Brazil v Italy,third-place match,6/24/1978,15:00:00,S-002,T-09,T-39,2,1,0,0,0,0,home team win
M-1978-38,WC-1978,Argentina v Netherlands,final,6/25/1978,15:00:00,S-002,T-03,T-46,3,1,1,0,0,0,home team win
M-1982-01,WC-1982,Argentina v Belgium,group stage,6/13/1982,20:00:00,S-149,T-03,T-06,0,1,0,0,0,0,away team win
M-1982-02,WC-1982,Italy v Poland,group stage,6/14/1982,17:15:00,S-162,T-39,T-55,0,0,0,0,0,0,draw
M-1982-03,WC-1982,Brazil v Soviet Union,group stage,6/14/1982,21:00:00,S-159,T-09,T-70,2,1,0,0,0,0,home team win
M-1982-04,WC-1982,Peru v Cameroon,group stage,6/15/1982,17:15:00,S-147,T-54,T-11,0,0,0,0,0,0,draw
M-1982-05,WC-1982,Hungary v El Salvador,group stage,6/15/1982,21:00:00,S-152,T-34,T-26,10,1,0,0,0,0,home team win
M-1982-06,WC-1982,Scotland v New Zealand,group stage,6/15/1982,21:00:00,S-156,T-62,T-47,5,2,0,0,0,0,home team win
M-1982-07,WC-1982,West Germany v Algeria,group stage,6/16/1982,17:15:00,S-153,T-83,T-01,1,2,0,0,0,0,away team win
M-1982-08,WC-1982,England v France,group stage,6/16/1982,17:15:00,S-151,T-27,T-28,3,1,0,0,0,0,home team win
M-1982-09,WC-1982,Spain v Honduras,group stage,6/16/1982,21:00:00,S-160,T-71,T-33,1,1,0,0,0,0,draw
M-1982-10,WC-1982,Chile v Austria,group stage,6/17/1982,17:15:00,S-157,T-13,T-05,0,1,0,0,0,0,away team win
M-1982-11,WC-1982,Czechoslovakia v Kuwait,group stage,6/17/1982,17:15:00,S-161,T-20,T-43,1,1,0,0,0,0,draw
M-1982-12,WC-1982,Yugoslavia v Northern Ireland,group stage,6/17/1982,21:00:00,S-163,T-84,T-50,0,0,0,0,0,0,draw
M-1982-13,WC-1982,Italy v Peru,group stage,6/18/1982,17:15:00,S-162,T-39,T-54,1,1,0,0,0,0,draw
M-1982-14,WC-1982,Argentina v Hungary,group stage,6/18/1982,21:00:00,S-148,T-03,T-34,4,1,0,0,0,0,home team win
M-1982-15,WC-1982,Brazil v Scotland,group stage,6/18/1982,21:00:00,S-158,T-09,T-62,4,1,0,0,0,0,home team win
M-1982-16,WC-1982,Poland v Cameroon,group stage,6/19/1982,17:15:00,S-147,T-55,T-11,0,0,0,0,0,0,draw
M-1982-17,WC-1982,Belgium v El Salvador,group stage,6/19/1982,21:00:00,S-152,T-06,T-26,1,0,0,0,0,0,home team win
M-1982-18,WC-1982,Soviet Union v New Zealand,group stage,6/19/1982,21:00:00,S-156,T-70,T-47,3,0,0,0,0,0,home team win
M-1982-19,WC-1982,West Germany v Chile,group stage,6/20/1982,17:15:00,S-153,T-83,T-13,4,1,0,0,0,0,home team win
M-1982-20,WC-1982,England v Czechoslovakia,group stage,6/20/1982,17:15:00,S-151,T-27,T-20,2,0,0,0,0,0,home team win
M-1982-21,WC-1982,Spain v Yugoslavia,group stage,6/20/1982,21:00:00,S-160,T-71,T-84,2,1,0,0,0,0,home team win
M-1982-22,WC-1982,Algeria v Austria,group stage,6/21/1982,17:15:00,S-157,T-01,T-05,0,2,0,0,0,0,away team win
M-1982-23,WC-1982,France v Kuwait,group stage,6/21/1982,17:15:00,S-161,T-28,T-43,4,1,0,0,0,0,home team win
M-1982-24,WC-1982,Honduras v Northern Ireland,group stage,6/21/1982,21:00:00,S-163,T-33,T-50,1,1,0,0,0,0,draw
M-1982-25,WC-1982,Poland v Peru,group stage,6/22/1982,17:15:00,S-147,T-55,T-54,5,1,0,0,0,0,home team win
M-1982-26,WC-1982,Belgium v Hungary,group stage,6/22/1982,21:00:00,S-152,T-06,T-34,1,1,0,0,?,?,draw
M-1982-27,WC-1982,Soviet Union v Scotland,group stage,6/22/1982,21:00:00,S-156,T-70,T-62,2,2,0,0,0,0,draw
M-1982-28,WC-1982,Italy v Cameroon,group stage,6/23/1982,17:15:00,S-162,T-39,T-11,1,1,0,0,0,0,draw
M-1982-29,WC-1982,Argentina v El Salvador,group stage,6/23/1982,21:00:00,S-148,T-03,T-26,2,0,0,0,0,0,home team win
M-1982-30,WC-1982,Brazil v New Zealand,group stage,6/23/1982,21:00:00,S-158,T-09,T-47,4,0,0,0,0,0,home team win
M-1982-31,WC-1982,Algeria v Chile,group stage,6/24/1982,17:15:00,S-157,T-01,T-13,3,2,0,0,0,0,home team win
M-1982-32,WC-1982,France v Czechoslovakia,group stage,6/24/1982,17:15:00,S-161,T-28,T-20,1,1,0,0,0,0,draw
M-1982-33,WC-1982,Honduras v Yugoslavia,group stage,6/24/1982,21:00:00,S-163,T-33,T-84,0,1,0,0,0,0,away team win
M-1982-34,WC-1982,West Germany v Austria,group stage,6/25/1982,17:15:00,S-153,T-83,T-05,1,0,0,0,0,0,home team win
M-1982-35,WC-1982,England v Kuwait,group stage,6/25/1982,17:15:00,S-151,T-27,T-43,1,0,0,0,0,0,home team win
M-1982-36,WC-1982,Spain v Northern Ireland,group stage,6/25/1982,21:00:00,S-160,T-71,T-50,0,1,0,0,0,0,away team win
M-1982-37,WC-1982,Austria v France,second group stage,6/28/1982,17:15:00,S-155,T-05,T-28,0,1,0,0,0,0,away team win
M-1982-38,WC-1982,Poland v Belgium,second group stage,6/28/1982,21:00:00,S-149,T-55,T-06,3,0,0,0,0,0,home team win
M-1982-39,WC-1982,Italy v Argentina,second group stage,6/29/1982,17:15:00,S-150,T-39,T-03,2,1,0,0,0,0,home team win
M-1982-40,WC-1982,West Germany v England,second group stage,6/29/1982,21:00:00,S-154,T-83,T-27,0,0,0,0,0,0,draw
M-1982-41,WC-1982,Austria v Northern Ireland,second group stage,07/01/1982,17:15:00,S-155,T-05,T-50,2,2,0,0,0,0,draw
M-1982-42,WC-1982,Belgium v Soviet Union,second group stage,07/01/1982,21:00:00,S-149,T-06,T-70,0,1,0,0,0,0,away team win
M-1982-43,WC-1982,Argentina v Brazil,second group stage,07/02/1982,17:15:00,S-150,T-03,T-09,1,3,0,0,0,0,away team win
M-1982-44,WC-1982,West Germany v Spain,second group stage,07/02/1982,21:00:00,S-154,T-83,T-71,2,1,0,0,0,0,home team win
M-1982-45,WC-1982,France v Northern Ireland,second group stage,07/04/1982,17:15:00,S-155,T-28,T-50,4,1,0,0,0,0,home team win
M-1982-46,WC-1982,Soviet Union v Poland,second group stage,07/04/1982,21:00:00,S-149,T-70,T-55,0,0,0,0,0,0,draw
M-1982-47,WC-1982,Italy v Brazil,second group stage,07/05/1982,17:15:00,S-150,T-39,T-09,3,2,0,0,0,0,home team win
M-1982-48,WC-1982,Spain v England,second group stage,07/05/1982,21:00:00,S-154,T-71,T-27,0,0,0,0,0,0,draw
M-1982-49,WC-1982,Poland v Italy,semi-finals,07/08/1982,17:15:00,S-149,T-55,T-39,0,2,0,0,0,0,away team win
M-1982-50,WC-1982,West Germany v France,semi-finals,07/08/1982,21:00:00,S-159,T-83,T-28,3,3,1,1,0,4,home team win
M-1982-51,WC-1982,Poland v France,third-place match,07/10/1982,20:00:00,S-148,T-55,T-28,3,2,0,0,0,0,home team win
M-1982-52,WC-1982,Italy v West Germany,final,07/11/1982,20:00:00,S-154,T-39,T-83,3,1,0,0,0,0,home team win
M-1986-01,WC-1986,Bulgaria v Italy,group stage,5/31/1986,12:00:00,S-099,T-10,T-39,1,1,0,0,?,?,draw
M-1986-02,WC-1986,Spain v Brazil,group stage,06/01/1986,12:00:00,S-095,T-71,T-09,0,1,0,0,0,0,away team win
M-1986-03,WC-1986,Canada v France,group stage,06/01/1986,16:00:00,S-098,T-12,T-28,0,1,0,0,0,0,away team win
M-1986-04,WC-1986,Argentina v South Korea,group stage,06/02/1986,12:00:00,S-100,T-03,T-69,3,1,0,0,0,0,home team win
M-1986-05,WC-1986,Soviet Union v Hungary,group stage,06/02/1986,12:00:00,S-097,T-70,T-34,6,0,0,0,0,0,home team win
M-1986-06,WC-1986,Morocco v Poland,group stage,06/02/1986,16:00:00,S-102,T-45,T-55,0,0,0,0,0,0,draw
M-1986-07,WC-1986,Belgium v Mexico,group stage,06/03/1986,12:00:00,S-099,T-06,T-44,1,2,0,0,0,0,away team win
M-1986-08,WC-1986,Algeria v Northern Ireland,group stage,06/03/1986,12:00:00,S-096,T-01,T-50,1,1,0,0,0,0,draw
M-1986-09,WC-1986,Portugal v England,group stage,06/03/1986,16:00:00,S-101,T-56,T-27,1,0,0,0,0,0,home team win
M-1986-10,WC-1986,Paraguay v Iraq,group stage,06/04/1986,12:00:00,S-106,T-53,T-37,1,0,0,0,0,0,home team win
M-1986-11,WC-1986,Uruguay v West Germany,group stage,06/04/1986,12:00:00,S-105,T-81,T-83,1,1,0,0,0,0,draw
M-1986-12,WC-1986,Scotland v Denmark,group stage,06/04/1986,16:00:00,S-103,T-62,T-21,0,1,0,0,0,0,away team win
M-1986-13,WC-1986,Italy v Argentina,group stage,06/05/1986,12:00:00,S-104,T-39,T-03,1,1,0,0,0,0,draw
M-1986-14,WC-1986,France v Soviet Union,group stage,06/05/1986,12:00:00,S-098,T-28,T-70,1,1,0,0,0,0,draw
M-1986-15,WC-1986,South Korea v Bulgaria,group stage,06/05/1986,16:00:00,S-100,T-69,T-10,1,1,0,0,0,0,draw
M-1986-16,WC-1986,Hungary v Canada,group stage,06/06/1986,12:00:00,S-097,T-34,T-12,2,0,0,0,0,0,home team win
M-1986-17,WC-1986,Brazil v Algeria,group stage,06/06/1986,12:00:00,S-095,T-09,T-01,1,0,0,0,0,0,home team win
M-1986-18,WC-1986,England v Morocco,group stage,06/06/1986,16:00:00,S-101,T-27,T-45,0,0,0,0,0,0,draw
M-1986-19,WC-1986,Mexico v Paraguay,group stage,06/07/1986,12:00:00,S-099,T-44,T-53,1,1,0,0,0,0,draw
M-1986-20,WC-1986,Northern Ireland v Spain,group stage,06/07/1986,12:00:00,S-096,T-50,T-71,1,2,0,0,0,0,away team win
M-1986-21,WC-1986,Poland v Portugal,group stage,06/07/1986,16:00:00,S-102,T-55,T-56,1,0,0,0,0,0,home team win
M-1986-22,WC-1986,Iraq v Belgium,group stage,06/08/1986,12:00:00,S-106,T-37,T-06,1,2,0,0,0,0,away team win
M-1986-23,WC-1986,West Germany v Scotland,group stage,06/08/1986,12:00:00,S-105,T-83,T-62,2,1,0,0,0,0,home team win
M-1986-24,WC-1986,Denmark v Uruguay,group stage,06/08/1986,16:00:00,S-103,T-21,T-81,6,1,0,0,?,0,home team win
M-1986-25,WC-1986,Hungary v France,group stage,06/09/1986,12:00:00,S-098,T-34,T-28,0,3,0,0,0,?,away team win
M-1986-26,WC-1986,Soviet Union v Canada,group stage,06/09/1986,12:00:00,S-097,T-70,T-12,2,0,0,0,0,0,home team win
M-1986-27,WC-1986,Argentina v Bulgaria,group stage,06/10/1986,12:00:00,S-100,T-03,T-10,2,0,0,0,0,0,home team win
M-1986-28,WC-1986,South Korea v Italy,group stage,06/10/1986,12:00:00,S-104,T-69,T-39,2,3,0,0,0,0,away team win
M-1986-29,WC-1986,Iraq v Mexico,group stage,06/11/1986,12:00:00,S-099,T-37,T-44,0,1,0,0,0,0,away team win
M-1986-30,WC-1986,Paraguay v Belgium,group stage,06/11/1986,12:00:00,S-106,T-53,T-06,2,2,0,0,0,0,draw
M-1986-31,WC-1986,England v Poland,group stage,06/11/1986,16:00:00,S-102,T-27,T-55,3,0,0,0,0,0,home team win
M-1986-32,WC-1986,Portugal v Morocco,group stage,06/11/1986,16:00:00,S-096,T-56,T-45,1,3,0,0,0,0,away team win
M-1986-33,WC-1986,Algeria v Spain,group stage,06/12/1986,12:00:00,S-101,T-01,T-71,0,3,0,0,0,0,away team win
M-1986-34,WC-1986,Northern Ireland v Brazil,group stage,06/12/1986,12:00:00,S-095,T-50,T-09,0,3,0,0,0,0,away team win
M-1986-35,WC-1986,Denmark v West Germany,group stage,6/13/1986,12:00:00,S-105,T-21,T-83,2,0,0,0,0,0,home team win
M-1986-36,WC-1986,Scotland v Uruguay,group stage,6/13/1986,12:00:00,S-103,T-62,T-81,0,0,0,0,0,0,draw
M-1986-37,WC-1986,Mexico v Bulgaria,round of 16,6/15/1986,12:00:00,S-099,T-44,T-10,2,0,0,0,0,0,home team win
M-1986-38,WC-1986,Soviet Union v Belgium,round of 16,6/15/1986,16:00:00,S-098,T-70,T-06,3,4,1,0,0,0,away team win
M-1986-39,WC-1986,Brazil v Poland,round of 16,6/16/1986,12:00:00,S-095,T-09,T-55,4,0,0,0,0,0,home team win
M-1986-40,WC-1986,Argentina v Uruguay,round of 16,6/16/1986,16:00:00,S-104,T-03,T-81,1,0,0,0,0,0,home team win
M-1986-41,WC-1986,Italy v France,round of 16,6/17/1986,12:00:00,S-100,T-39,T-28,0,2,0,0,0,0,away team win
M-1986-42,WC-1986,Morocco v West Germany,round of 16,6/17/1986,16:00:00,S-102,T-45,T-83,0,1,0,0,0,0,away team win
M-1986-43,WC-1986,England v Paraguay,round of 16,6/18/1986,12:00:00,S-099,T-27,T-53,3,0,0,0,0,0,home team win
M-1986-44,WC-1986,Denmark v Spain,round of 16,6/18/1986,16:00:00,S-105,T-21,T-71,1,5,0,0,0,0,away team win
M-1986-45,WC-1986,Brazil v France,quarter-finals,6/21/1986,12:00:00,S-095,T-09,T-28,1,1,1,1,0,4,away team win
M-1986-46,WC-1986,West Germany v Mexico,quarter-finals,6/21/1986,16:00:00,S-102,T-83,T-44,0,0,1,1,0,1,home team win
